Rating,DISA [K],Altitude [ft],Mach,Thrust [N],Fuel Flow [kg/s],SFC [kg/s/N]
40,20,0,0.8,43686.24231,0.870679681,1.99E-05
21,20,0,0.8,-4702.697685,0.086559894,-1.84E-05
50,20,0,0.9,56250.53831,1.137403051,2.02E-05
45,20,0,0.9,48823.91227,1.016401839,2.08E-05
40,20,0,0.9,39386.4292,0.862961171,2.19E-05
21,20,0,0.9,-5658.211725,0.086929808,-1.54E-05
50,20,0,1,52285.86823,1.148855171,2.20E-05
45,20,0,1,44973.33324,1.016309208,2.26E-05
40,20,0,1,35086.61609,0.850295257,2.42E-05
21,20,0,1,-6613.725765,0.087299722,-1.32E-05
55,20,5000,0,122148.9159,1.126480428,9.22E-06
50,20,5000,0,106151.1872,0.953752848,8.98E-06
45,20,5000,0,95515.74593,0.83184124,8.71E-06
40,20,5000,0,86081.82784,0.74165759,8.62E-06
21,20,5000,0,5301.676502,0.089395902,1.69E-05
55,20,5000,0.1,113454.8081,1.142382362,1.01E-05
50,20,5000,0.1,96111.15963,0.954204012,9.93E-06
45,20,5000,0.1,85589.80953,0.831334523,9.71E-06
40,20,5000,0.1,76594.42957,0.739277814,9.65E-06
21,20,5000,0.1,3230.207732,0.088656074,2.74E-05
55,20,5000,0.2,104760.7003,1.153612668,1.10E-05
50,20,5000,0.2,88046.33625,0.962604442,1.09E-05
45,20,5000,0.2,77899.348,0.838771319,1.08E-05
40,20,5000,0.2,69196.32684,0.744374261,1.08E-05
21,20,5000,0.2,1900.331839,0.087176417,4.59E-05
55,20,5000,0.3,98571.25147,1.184112191,1.20E-05
50,20,5000,0.3,80544.83843,0.965152651,1.20E-05
45,20,5000,0.3,71474.5858,0.849861894,1.19E-05
40,20,5000,0.3,62939.1363,0.751501694,1.19E-05
21,20,5000,0.3,759.4197996,0.084217105,0.000110897
55,20,5000,0.4,92381.80262,1.204751255,1.30E-05
50,20,5000,0.4,74326.86656,0.972837181,1.31E-05
45,20,5000,0.4,66023.16485,0.863456921,1.31E-05
40,20,5000,0.4,57662.41725,0.760268385,1.32E-05
21,20,5000,0.4,-331.5776197,0.081011183,-0.00024432
55,20,5000,0.5,86192.35376,1.217900886,1.41E-05
50,20,5000,0.5,69556.42733,0.991660216,1.43E-05
45,20,5000,0.5,61316.90175,0.877802372,1.43E-05
40,20,5000,0.5,53212.8594,0.770682361,1.45E-05
21,20,5000,0.5,-1361.964031,0.076818823,-5.64E-05
50,20,5000,0.6,65773.59028,1.016327569,1.55E-05
45,20,5000,0.6,57444.93097,0.896838979,1.56E-05
40,20,5000,0.6,49408.63046,0.784166807,1.59E-05
21,20,5000,0.6,-2310.347243,0.073612901,-3.19E-05
50,20,5000,0.7,62286.6773,1.037095286,1.67E-05
45,20,5000,0.7,54143.41613,0.914773265,1.69E-05
40,20,5000,0.7,46178.42258,0.799018118,1.73E-05
21,20,5000,0.7,-3258.730456,0.070406979,-2.16E-05
50,20,5000,0.8,59434.39654,1.066249878,1.79E-05
45,20,5000,0.8,51280.43957,0.938287589,1.83E-05
40,20,5000,0.8,42951.78011,0.811926357,1.89E-05
21,20,5000,0.8,-4207.113668,0.067201057,-1.60E-05
50,20,5000,0.9,57013.52338,1.096988191,1.92E-05
45,20,5000,0.9,48381.80931,0.958284377,1.98E-05
40,20,5000,0.9,39928.36272,0.824462334,2.06E-05
21,20,5000,0.9,-5155.496881,0.063995135,-1.24E-05
50,20,5000,1,54592.65021,1.124621251,2.06E-05
45,20,5000,1,45483.17906,0.975335343,2.14E-05
40,20,5000,1,36904.94532,0.831013167,2.25E-05
21,20,5000,1,-6103.880094,0.060789213,-9.96E-06
55,20,10000,0,103206.2075,0.974646068,9.44E-06
50,20,10000,0,93893.51153,0.854975861,9.11E-06
45,20,10000,0,86106.78545,0.747237076,8.68E-06
40,20,10000,0,77528.55142,0.664820995,8.58E-06
21,20,10000,0,5989.789198,0.087546331,1.46E-05
55,20,10000,0.1,96234.16406,0.991258199,1.03E-05
50,20,10000,0.1,86099.65447,0.863755321,1.00E-05
45,20,10000,0.1,77949.26306,0.751189324,9.64E-06
40,20,10000,0.1,69431.64005,0.664145458,9.57E-06
21,20,10000,0.1,3946.843152,0.087176417,2.21E-05
55,20,10000,0.2,89262.12066,0.998697349,1.12E-05
50,20,10000,0.2,79493.05968,0.874940519,1.10E-05
45,20,10000,0.2,71103.78951,0.757853002,1.07E-05
40,20,10000,0.2,63128.09986,0.67186332,1.06E-05
21,20,10000,0.2,2524.26826,0.085573456,3.39E-05
55,20,10000,0.3,84231.41077,1.0208088,1.21E-05
50,20,10000,0.3,73160.99706,0.875901521,1.20E-05
45,20,10000,0.3,64878.68725,0.758936728,1.17E-05
40,20,10000,0.3,57808.59673,0.67791863,1.17E-05
21,20,10000,0.3,1379.790806,0.083230667,6.03E-05
55,20,10000,0.4,79200.70088,1.030009552,1.30E-05
50,20,10000,0.4,68101.7643,0.883794956,1.30E-05
45,20,10000,0.4,60008.41805,0.769859803,1.28E-05
40,20,10000,0.4,53380.43107,0.687762478,1.29E-05
21,20,10000,0.4,370.7965853,0.080517964,0.000217149
55,20,10000,0.5,74169.99099,1.036126735,1.40E-05
50,20,10000,0.5,63837.60489,0.893497492,1.40E-05
45,20,10000,0.5,56122.18576,0.783493187,1.40E-05
40,20,10000,0.5,49558.37505,0.697728275,1.41E-05
21,20,10000,0.5,-606.1096448,0.077188737,-0.000127351
50,20,10000,0.6,59901.45769,0.903995208,1.51E-05
45,20,10000,0.6,52991.80785,0.803088489,1.52E-05
40,20,10000,0.6,46310.34069,0.710298183,1.53E-05
21,20,10000,0.6,-1508.143358,0.072626464,-4.82E-05
50,20,10000,0.7,57362.92777,0.93207726,1.62E-05
45,20,10000,0.7,50075.35111,0.821161882,1.64E-05
40,20,10000,0.7,43604.23941,0.725664361,1.66E-05
21,20,10000,0.7,-2410.17707,0.06806419,-2.82E-05
50,20,10000,0.8,54906.40105,0.955573304,1.74E-05
45,20,10000,0.8,47807.78795,0.845277791,1.77E-05
40,20,10000,0.8,41154.84337,0.743432215,1.81E-05
21,20,10000,0.8,-3312.210783,0.063501916,-1.92E-05
50,20,10000,0.9,52817.1058,0.983961587,1.86E-05
45,20,10000,0.9,45604.40107,0.865456223,1.90E-05
40,20,10000,0.9,38755.36254,0.757883394,1.96E-05
21,20,10000,0.9,-4214.244496,0.058939643,-1.40E-05
50,20,10000,1,51023.73418,1.018990933,2.00E-05
45,20,10000,1,43336.83821,0.887356411,2.05E-05
40,20,10000,1,36174.04839,0.768748274,2.13E-05
21,20,10000,1,-5116.278209,0.054377369,-1.06E-05
50,20,15000,0,81896.10607,0.756244725,9.23E-06
45,20,15000,0,76469.64228,0.665578682,8.70E-06
40,20,15000,0,70465.59172,0.606346872,8.60E-06
21,20,15000,0,6902.519006,0.089765816,1.30E-05
50,20,15000,0.1,75859.96752,0.772699251,1.02E-05
45,20,15000,0.1,70019.92291,0.673937226,9.62E-06
40,20,15000,0.1,63748.47101,0.607963748,9.54E-06
21,20,15000,0.1,4863.13852,0.089395902,1.84E-05
50,20,15000,0.2,70194.62497,0.779968829,1.11E-05
45,20,15000,0.2,64511.45608,0.682644728,1.06E-05
40,20,15000,0.2,58168.69707,0.612620567,1.05E-05
21,20,15000,0.2,3401.344516,0.088162855,2.59E-05
50,20,15000,0.3,65377.83639,0.78771148,1.20E-05
45,20,15000,0.3,59323.87077,0.686534404,1.16E-05
40,20,15000,0.3,53066.68008,0.613995511,1.16E-05
21,20,15000,0.3,2217.648097,0.08618998,3.89E-05
50,20,15000,0.4,61356.12072,0.796105112,1.30E-05
45,20,15000,0.4,55209.4561,0.696635844,1.26E-05
40,20,15000,0.4,48913.04659,0.618999826,1.27E-05
21,20,15000,0.4,1233.611479,0.083353972,6.76E-05
50,20,15000,0.5,58289.91909,0.812777966,1.39E-05
45,20,15000,0.5,51544.27536,0.706900491,1.37E-05
40,20,15000,0.5,45796.93019,0.631312581,1.38E-05
21,20,15000,0.5,338.7084475,0.079408222,0.000234444
50,20,15000,0.6,55398.41951,0.825407034,1.49E-05
45,20,15000,0.6,48399.63624,0.717648398,1.48E-05
40,20,15000,0.6,43254.83516,0.646803331,1.50E-05
21,20,15000,0.6,-538.3681021,0.075462472,-0.000140169
50,20,15000,0.7,52457.00516,0.833908717,1.59E-05
45,20,15000,0.7,46378.08223,0.739730231,1.59E-05
40,20,15000,0.7,40894.57285,0.658696389,1.61E-05
21,20,15000,0.7,-1561.623685,0.070037065,-4.48E-05
50,20,15000,0.8,50606.58824,0.858444136,1.70E-05
45,20,15000,0.8,44338.7016,0.758558705,1.71E-05
40,20,15000,0.8,39004.93682,0.676425993,1.73E-05
21,20,15000,0.8,-2584.879268,0.064611659,-2.50E-05
50,20,15000,0.9,48938.0039,0.885957731,1.81E-05
45,20,15000,0.9,42677.24824,0.783166233,1.84E-05
40,20,15000,0.9,37215.1309,0.694899075,1.87E-05
21,20,15000,0.9,-3608.134851,0.059186252,-1.64E-05
50,20,15000,1,47272.98512,0.91427803,1.93E-05
45,20,15000,1,41104.92846,0.807319051,1.96E-05
40,20,15000,1,35311.23365,0.708878394,2.01E-05
21,20,15000,1,-4631.390434,0.053760846,-1.16E-05
50,20,20000,0,69902.26631,0.648162097,9.27E-06
45,20,20000,0,66073.07976,0.582138398,8.81E-06
40,20,20000,0,62161.89002,0.539715592,8.68E-06
21,20,20000,0,6745.643584,0.092725128,1.37E-05
50,20,20000,0.1,65452.70846,0.671030415,1.03E-05
45,20,20000,0.1,61202.81056,0.59690013,9.75E-06
40,20,20000,0.1,56910.12828,0.547405064,9.62E-06
21,20,20000,0.1,5586.904622,0.091492081,1.64E-05
50,20,20000,0.2,60946.10517,0.6829235,1.12E-05
45,20,20000,0.2,56621.33489,0.605263313,1.07E-05
40,20,20000,0.2,52514.05076,0.555451325,1.06E-05
21,20,20000,0.2,4428.165659,0.090259035,2.04E-05
50,20,20000,0.3,57252.402,0.695594905,1.21E-05
45,20,20000,0.3,52560.40041,0.609162759,1.16E-05
40,20,20000,0.3,48331.89455,0.555922026,1.15E-05
21,20,20000,0.3,3269.426697,0.089025988,2.72E-05
50,20,20000,0.4,54310.9878,0.712331162,1.31E-05
45,20,20000,0.4,49273.14708,0.619855577,1.26E-05
40,20,20000,0.4,44798.63177,0.560878866,1.25E-05
21,20,20000,0.4,2249.736235,0.087176417,3.87E-05
50,20,20000,0.5,52043.42464,0.726635325,1.40E-05
45,20,20000,0.5,46674.00645,0.630982921,1.35E-05
40,20,20000,0.5,41967.74335,0.567975754,1.35E-05
21,20,20000,0.5,1365.529444,0.084217105,6.17E-05
50,20,20000,0.6,50278.57603,0.74500599,1.48E-05
45,20,20000,0.6,44370.78974,0.645681643,1.46E-05
40,20,20000,0.6,39286.59952,0.575184156,1.46E-05
21,20,20000,0.6,520.5413263,0.080764573,0.000155155
50,20,20000,0.7,48845.30505,0.767646958,1.57E-05
45,20,20000,0.7,41900.00166,0.65376017,1.56E-05
40,20,20000,0.7,37600.1887,0.591549384,1.57E-05
21,20,20000,0.7,-442.1035419,0.075585776,-0.000170968
50,20,20000,0.8,47472.64507,0.788141133,1.66E-05
45,20,20000,0.8,40416.81591,0.674528958,1.67E-05
40,20,20000,0.8,35992.21551,0.606364556,1.68E-05
21,20,20000,0.8,-1461.793858,0.069790456,-4.77E-05
50,20,20000,0.9,45283.51955,0.798993177,1.76E-05
45,20,20000,0.9,39051.28646,0.695303151,1.78E-05
40,20,20000,0.9,34583.90198,0.621194492,1.80E-05
21,20,20000,0.9,-2481.484174,0.063995135,-2.58E-05
50,20,20000,1,44185.39159,0.828628364,1.88E-05
45,20,20000,1,37714.27989,0.716755142,1.90E-05
40,20,20000,1,33239.76488,0.639242161,1.92E-05
21,20,20000,1,-3501.17449,0.058199815,-1.66E-05
50,20,25000,0,57637.45965,0.53088719,9.21E-06
45,20,25000,0,55854.78456,0.500006561,8.95E-06
40,20,25000,0,53401.82326,0.470735475,8.81E-06
21,20,25000,0,8952.595732,0.090752253,1.01E-05
50,20,25000,0.1,54218.28865,0.551481784,1.02E-05
45,20,25000,0.1,52235.95347,0.5180668,9.92E-06
40,20,25000,0.1,49469.24132,0.48272199,9.76E-06
21,20,25000,0.1,6998.783566,0.090259035,1.29E-05
50,20,25000,0.2,50617.28433,0.561399462,1.11E-05
45,20,25000,0.2,48495.90065,0.524329004,1.08E-05
40,20,25000,0.2,45657.88155,0.486365717,1.07E-05
21,20,25000,0.2,5483.50938,0.089519206,1.63E-05
50,20,25000,0.3,47875.52964,0.574371414,1.20E-05
45,20,25000,0.3,45625.79312,0.533341543,1.17E-05
40,20,25000,0.3,42566.72231,0.491888344,1.16E-05
21,20,25000,0.3,4360.424117,0.091492081,2.10E-05
50,20,25000,0.4,45889.62919,0.595067479,1.30E-05
45,20,25000,0.4,42980.30313,0.540600198,1.26E-05
40,20,25000,0.4,39857.05591,0.496529445,1.25E-05
21,20,25000,0.4,3340.733507,0.08988912,2.69E-05
50,20,25000,0.5,44538.36126,0.62004675,1.39E-05
45,20,25000,0.5,41179.80097,0.555462419,1.35E-05
40,20,25000,0.5,37881.85141,0.508387833,1.34E-05
21,20,25000,0.5,2460.091984,0.087792941,3.57E-05
50,20,25000,0.6,43254.83486,0.640164977,1.48E-05
45,20,25000,0.6,39525.47814,0.569582864,1.44E-05
40,20,25000,0.6,35842.47077,0.517078125,1.44E-05
21,20,25000,0.6,1611.538599,0.085573456,5.31E-05
50,20,25000,0.7,42242.27552,0.656732043,1.55E-05
45,20,25000,0.7,38106.46852,0.581899374,1.53E-05
40,20,25000,0.7,33999.18468,0.522542816,1.54E-05
21,20,25000,0.7,745.1581441,0.08199762,0.000110041
50,20,25000,0.8,41554.16268,0.682555588,1.64E-05
45,20,25000,0.8,36801.55037,0.598747308,1.63E-05
40,20,25000,0.8,32605.13251,0.533999372,1.64E-05
21,20,25000,0.8,-192.5288268,0.076818823,-0.000398999
50,20,25000,0.9,40705.60915,0.70516879,1.73E-05
45,20,25000,0.9,35268.44941,0.611767111,1.73E-05
40,20,25000,0.9,31578.31151,0.552408746,1.75E-05
21,20,25000,0.9,-1140.912186,0.070900198,-6.21E-05
50,20,25000,1,38976.41409,0.713840205,1.83E-05
45,20,25000,1,34348.58878,0.633100592,1.84E-05
40,20,25000,1,30465.9219,0.564974399,1.85E-05
21,20,25000,1,-2089.295546,0.064981573,-3.11E-05
50,20,30000,0,47162.45934,0.431970666,9.16E-06
45,20,30000,0,46328.16717,0.421624569,9.10E-06
40,20,30000,0,44830.72006,0.403054657,8.99E-06
21,20,30000,0,10125.59591,0.095437832,9.43E-06
50,20,30000,0.1,44484.88108,0.452735059,1.02E-05
45,20,30000,0.1,43579.2818,0.440282398,1.01E-05
40,20,30000,0.1,41921.394,0.417485213,9.96E-06
21,20,30000,0.1,8253.786794,0.095314527,1.15E-05
50,20,30000,0.2,41511.37845,0.45813113,1.10E-05
45,20,30000,0.2,40527.34154,0.444010754,1.10E-05
40,20,30000,0.2,38969.28356,0.421653498,1.08E-05
21,20,30000,0.2,6749.208998,0.094328089,1.40E-05
50,20,30000,0.3,39201.03135,0.466636998,1.19E-05
45,20,30000,0.3,38373.86986,0.454894062,1.19E-05
40,20,30000,0.3,36623.28276,0.430041561,1.17E-05
21,20,30000,0.3,5526.293466,0.092848433,1.68E-05
50,20,30000,0.4,37571.66583,0.479911831,1.28E-05
45,20,30000,0.4,36748.0699,0.467166654,1.27E-05
40,20,30000,0.4,34861.99942,0.437979643,1.26E-05
21,20,30000,0.4,4478.080426,0.091368777,2.04E-05
50,20,30000,0.5,36712.41635,0.499932151,1.36E-05
45,20,30000,0.5,35653.50736,0.483600415,1.36E-05
40,20,30000,0.5,33204.11118,0.445822954,1.34E-05
21,20,30000,0.5,3565.350912,0.089395902,2.51E-05
50,20,30000,0.6,36067.08789,0.520964147,1.44E-05
45,20,30000,0.6,35001.04792,0.504222633,1.44E-05
40,20,30000,0.6,32070.32967,0.458197472,1.43E-05
21,20,30000,0.6,2695.405337,0.086929808,3.23E-05
50,20,30000,0.7,35706.98739,0.543562312,1.52E-05
45,20,30000,0.7,34131.10249,0.518636151,1.52E-05
40,20,30000,0.7,31150.46918,0.472703762,1.52E-05
21,20,30000,0.7,1932.419977,0.086929808,4.50E-05
50,20,30000,0.8,35083.05112,0.561264604,1.60E-05
45,20,30000,0.8,33510.73149,0.536623306,1.60E-05
40,20,30000,0.8,30077.29854,0.482814755,1.61E-05
21,20,30000,0.8,1101.693514,0.083723886,7.60E-05
50,20,30000,0.9,34705.124,0.584823826,1.69E-05
45,20,30000,0.9,32680.00458,0.552997432,1.69E-05
40,20,30000,0.9,28597.6782,0.487617568,1.71E-05
21,20,30000,0.9,260.2705163,0.079284917,0.000304625
50,20,30000,1,33942.13893,0.60636229,1.79E-05
45,20,30000,1,31410.73985,0.563803038,1.79E-05
40,20,30000,1,27881.04263,0.503915028,1.81E-05
21,20,30000,1,-581.1524816,0.074845948,-0.000128789
50,20,35000,0,38612.74833,0.359602033,9.31E-06
45,20,35000,0,38612.74833,0.359602033,9.31E-06
40,20,35000,0,36926.33737,0.336152815,9.10E-06
21,20,35000,0,11890.44466,0.097287402,8.18E-06
50,20,35000,0.1,36573.36785,0.376236779,1.03E-05
45,20,35000,0.1,36573.36785,0.376236779,1.03E-05
40,20,35000,0.1,34779.99637,0.349557108,1.01E-05
21,20,35000,0.1,10207.59911,0.097164097,9.52E-06
50,20,35000,0.2,34127.53723,0.379694688,1.11E-05
45,20,35000,0.2,34127.53723,0.379694688,1.11E-05
40,20,35000,0.2,32409.03812,0.353242684,1.09E-05
21,20,35000,0.2,8524.753552,0.097040793,1.14E-05
50,20,35000,0.3,32220.07456,0.386287179,1.20E-05
45,20,35000,0.3,32220.07456,0.386287179,1.20E-05
40,20,35000,0.3,30547.9251,0.360282698,1.18E-05
21,20,35000,0.3,6841.907997,0.096917488,1.42E-05
50,20,35000,0.4,30818.89171,0.398264951,1.29E-05
45,20,35000,0.4,30818.89171,0.398264951,1.29E-05
40,20,35000,0.4,29392.7514,0.373404418,1.27E-05
21,20,35000,0.4,5779.433448,0.095437832,1.65E-05
50,20,35000,0.5,29977.46886,0.411420774,1.37E-05
45,20,35000,0.5,29977.46886,0.411420774,1.37E-05
40,20,35000,0.5,28526.37124,0.386601945,1.36E-05
21,20,35000,0.5,4884.530563,0.095807746,1.96E-05
50,20,35000,0.6,29713.63293,0.429072356,1.44E-05
45,20,35000,0.6,29713.63293,0.429072356,1.44E-05
40,20,35000,0.6,28087.83297,0.401668149,1.43E-05
21,20,35000,0.6,4000.323626,0.093095042,2.33E-05
50,20,35000,0.7,29677.97952,0.450852671,1.52E-05
45,20,35000,0.7,29677.97952,0.450852671,1.52E-05
40,20,35000,0.7,27460.33113,0.413017091,1.50E-05
21,20,35000,0.7,3155.335215,0.09013573,2.86E-05
50,20,35000,0.8,29774.24394,0.473442181,1.59E-05
45,20,35000,0.8,29774.24394,0.473442181,1.59E-05
40,20,35000,0.8,26943.35537,0.425867104,1.58E-05
21,20,35000,0.8,2335.3047,0.086559894,3.71E-05
50,20,35000,0.9,29446.23173,0.492397691,1.67E-05
45,20,35000,0.9,29446.23173,0.492397691,1.67E-05
40,20,35000,0.9,26451.33706,0.442699947,1.67E-05
21,20,35000,0.9,1640.06147,0.085820066,5.23E-05
50,20,35000,1,29132.48089,0.510745007,1.75E-05
45,20,35000,1,29132.48089,0.510745007,1.75E-05
40,20,35000,1,25659.82912,0.452022355,1.76E-05
21,20,35000,1,944.8182391,0.085080237,9.00E-05
50,20,40000,0,30519.40223,0.289114034,9.47E-06
45,20,40000,0,30519.40223,0.289114034,9.47E-06
40,20,40000,0,29342.83664,0.272235279,9.28E-06
21,20,40000,0,12774.65175,0.108138215,8.47E-06
50,20,40000,0.1,28936.3865,0.300851766,1.04E-05
45,20,40000,0.1,28936.3865,0.300851766,1.04E-05
40,20,40000,0.1,27706.34029,0.282440185,1.02E-05
21,20,40000,0.1,11066.84873,0.107644996,9.73E-06
50,20,40000,0.2,27053.88114,0.304244567,1.12E-05
45,20,40000,0.2,27053.88114,0.304244567,1.12E-05
40,20,40000,0.2,25855.92336,0.28537022,1.10E-05
21,20,40000,0.2,9583.662834,0.107151777,1.12E-05
50,20,40000,0.3,25620.61016,0.31139761,1.22E-05
45,20,40000,0.3,25620.61016,0.31139761,1.22E-05
40,20,40000,0.3,24440.4793,0.292053462,1.19E-05
21,20,40000,0.3,8296.571174,0.10591873,1.28E-05
50,20,40000,0.4,24579.52795,0.320052475,1.30E-05
45,20,40000,0.4,24579.52795,0.320052475,1.30E-05
40,20,40000,0.4,23370.87407,0.300012928,1.28E-05
21,20,40000,0.4,7191.312393,0.104562379,1.45E-05
50,20,40000,0.5,23966.28747,0.331148926,1.38E-05
45,20,40000,0.5,23966.28747,0.331148926,1.38E-05
40,20,40000,0.5,22586.49681,0.30803071,1.36E-05
21,20,40000,0.5,6228.667524,0.102589504,1.65E-05
50,20,40000,0.6,23641.84068,0.344822513,1.46E-05
45,20,40000,0.6,23641.84068,0.344822513,1.46E-05
40,20,40000,0.6,22151.5241,0.319494892,1.44E-05
21,20,40000,0.6,5344.460881,0.100493324,1.88E-05
50,20,40000,0.7,23509.92272,0.359883299,1.53E-05
45,20,40000,0.7,23509.92272,0.359883299,1.53E-05
40,20,40000,0.7,21812.81565,0.331727864,1.52E-05
21,20,40000,0.7,4485.211254,0.097410707,2.17E-05
50,20,40000,0.8,23534.88017,0.37638763,1.60E-05
45,20,40000,0.8,23534.88017,0.37638763,1.60E-05
40,20,40000,0.8,21342.18953,0.340109059,1.59E-05
21,20,40000,0.8,3743.61823,0.096794183,2.59E-05
50,20,40000,0.9,23231.82513,0.389936132,1.68E-05
45,20,40000,0.9,23231.82513,0.389936132,1.68E-05
40,20,40000,0.9,21024.87327,0.353473054,1.68E-05
21,20,40000,0.9,2955.675854,0.092725128,3.14E-05
50,20,40000,1,23035.73118,0.406482062,1.76E-05
45,20,40000,1,23035.73118,0.406482062,1.76E-05
40,20,40000,1,20490.07059,0.36332475,1.77E-05
21,20,40000,1,2228.344192,0.088532769,3.97E-05
50,20,45000,0,22543.71361,0.236408413,1.05E-05
45,20,45000,0,22543.71361,0.236408413,1.05E-05
40,20,45000,0,21606.02517,0.215435799,9.97E-06
21,20,45000,0,12988.5735,0.116276325,8.95E-06
50,20,45000,0.1,21716.55197,0.238526218,1.10E-05
45,20,45000,0.1,21716.55197,0.238526218,1.10E-05
40,20,45000,0.1,20771.73315,0.213013235,1.03E-05
21,20,45000,0.1,11872.61847,0.114796668,9.67E-06
50,20,45000,0.2,20889.39034,0.239613005,1.15E-05
45,20,45000,0.2,20889.39034,0.239613005,1.15E-05
40,20,45000,0.2,19937.44112,0.224424098,1.13E-05
21,20,45000,0.2,10756.66345,0.113317012,1.05E-05
50,20,45000,0.3,20062.2287,0.247065913,1.23E-05
45,20,45000,0.3,20062.2287,0.247065913,1.23E-05
40,20,45000,0.3,19103.1491,0.231458195,1.21E-05
21,20,45000,0.3,9640.708429,0.111837356,1.16E-05
50,20,45000,0.4,19235.06706,0.253293639,1.32E-05
45,20,45000,0.4,19235.06706,0.253293639,1.32E-05
40,20,45000,0.4,18268.85708,0.237209828,1.30E-05
21,20,45000,0.4,8524.753406,0.110357699,1.29E-05
50,20,45000,0.5,18739.48334,0.26275834,1.40E-05
45,20,45000,0.5,18739.48334,0.26275834,1.40E-05
40,20,45000,0.5,17612.83252,0.243102235,1.38E-05
21,20,45000,0.5,7665.504072,0.114180145,1.49E-05
50,20,45000,0.6,18518.43179,0.275447655,1.49E-05
45,20,45000,0.6,18518.43179,0.275447655,1.49E-05
40,20,45000,0.6,17238.47081,0.253238539,1.47E-05
21,20,45000,0.6,6727.816808,0.111344137,1.65E-05
50,20,45000,0.7,18336.59877,0.284059816,1.55E-05
45,20,45000,0.7,18336.59877,0.284059816,1.55E-05
40,20,45000,0.7,16931.8508,0.259946286,1.54E-05
21,20,45000,0.7,5861.4365,0.108508129,1.85E-05
50,20,45000,0.8,18304.51048,0.297289643,1.62E-05
45,20,45000,0.8,18304.51048,0.297289643,1.62E-05
40,20,45000,0.8,16489.74711,0.26782186,1.62E-05
21,20,45000,0.8,5062.798175,0.105795426,2.09E-05
50,20,45000,0.9,17972.93301,0.307190347,1.71E-05
45,20,45000,0.9,17972.93301,0.307190347,1.71E-05
40,20,45000,0.9,16183.12694,0.277084416,1.71E-05
21,20,45000,0.9,4285.5516,0.10221959,2.39E-05
50,20,45000,1,17723.35829,0.313911122,1.77E-05
45,20,45000,1,17723.35829,0.313911122,1.77E-05
40,20,45000,1,15762.41559,0.282267883,1.79E-05
21,20,45000,1,3636.657575,0.100863238,2.77E-05
