ID,WingArea,WingAspectRatio,Sweep,TaperRatio,Scale_MTO_new,Scale_MCL_new,Scale_MCR_new,BlockFuel,RampWeight,TakeoffFieldLength,LandingFieldLength,ClimbTime,ApproachSpeed,EndOfRunwayThrust,TopOfTheClimbThrust,MidCruiseThrust,Category
48,1201.942181,8.747578513,29.35024853,0.204726457,1.007969306,1.026362198,0.98033198,39896.6,154496,7689.25,6369,21.7,135.6,17489.868,5748,3698.666532,-1
11,1220.336114,8.145978589,27.32973653,0.255231467,0.993405701,1.032177788,1.011630537,40960.6,155573.7,7649.53,6337,21.6,135.1,17489.67444,5865.5,3801.330153,-1
97,1219.354467,8.700469527,25.87467409,0.232664573,0.962703601,1.002852209,1.017440912,39950.3,154592.9,7583.85,6316,20.6,134.7,17489.52609,5880.5,3700.435395,-1
25,1224.124476,8.568154371,26.72774523,0.280670622,0.954421801,1.04364377,1.023626706,40229,154879.7,7575.59,6308,18.6,134.6,17490.29468,6172.5,3729.934559,-1
45,1211.407529,9.991776158,29.25919111,0.217684991,1.018468621,1.004051308,0.978248854,38010.3,152600,7487.9,6292,21.6,134.3,17489.75,5565,3513.656392,-1
37,1224.484006,9.871531574,25.90713899,0.232627882,1.045209514,1.01925711,0.962316319,38073.8,152639.5,7407.09,6252,22.3,133.6,17490.09333,5505,3521.319601,-1
39,1217.77054,10.78065672,29.09186608,0.210322527,1.017957147,0.962163537,0.975232944,37035.2,151625.5,7377.76,6248,22.8,133.5,17489.62391,5335.5,3416.214344,-1
24,1233.16595,9.277289504,25.4648957,0.230610089,0.992082543,0.969856112,0.977536911,38895.5,153509.9,7416.11,6247,23,133.5,17489.69762,5518.5,3596.445601,-1
72,1211.606548,11.9307936,27.46146497,0.205448905,1.032972749,0.951053749,1.018238193,35931.6,150508.2,7337.05,6239,23,133.3,17490.707,5197.5,3307.691165,-1
30,1211.606548,11.9307936,27.46146497,0.205448905,1.032972749,0.951053749,0.993741448,35922.7,150499.3,7336.26,6239,23,133.3,17489.35,5197.5,3307.602043,-1
51,1243.232306,8.832007141,26.77760412,0.240030945,1.027030684,1.005997822,1.010989904,39503.4,154085.3,7392.97,6231,23.6,133.2,17489.89359,5529.5,3656.646576,-1
31,1243.232306,8.832007141,26.68395713,0.239795451,1.027030684,1.041437685,1.010989904,39497,154078.9,7392.4,6230,21.6,133.2,17489.99359,5724,3658.777308,-1
95,1243.232306,8.832007141,26.69930626,0.239795451,1.027030684,1.041437685,0.993296946,39489.4,154071.4,7391.74,6230,21.6,133.2,17490.04359,5724,3658.672709,-1
38,1236.739786,9.460749047,27.53287484,0.269967358,1.048014527,0.976097931,0.995458734,38641.4,153204.5,7371.3,6229,25.8,133.1,17489.46154,5257.5,3571.304228,-1
27,1237.015573,9.836172,28.80332736,0.235191774,0.98855585,1.044558232,1.03659031,38142.3,152760,7339.11,6217,18.7,132.9,17489.52564,5965,3525.753443,-1
20,1229.656903,10.72752601,27.13226012,0.26613445,1.04375499,0.977152226,1.011490339,37128.2,151695.1,7309.21,6213,23.5,132.9,17489.43605,5285,3425.046039,-1
26,1248.964629,9.073848378,29.56385131,0.295841608,0.993169885,0.999578244,0.986106711,39222.7,153836,7341.88,6207,21.8,132.8,17489.48714,5681.5,3629.874813,-1
16,1250.761148,9.132355346,26.81544023,0.296076566,0.99998833,1.047950026,0.959468081,39095.2,153702.1,7320.96,6199,19.7,132.6,17490.59545,5916,3621.675162,-1
18,1230.388042,11.2760221,29.17660817,0.253988343,0.966396844,1.003498697,0.956604924,36569.3,151208.3,7272.04,6199,18.2,132.6,17489.99545,5861.5,3372.681636,-1
22,1261.507037,8.493095259,26.92482758,0.209531143,0.998023206,0.972321975,0.962440245,39883.1,154491.8,7308.85,6186,24.4,132.4,17489.95172,5499.5,3692.57914,-1
43,1263.552888,9.149519076,25.64286508,0.243021908,1.014643532,1.016172124,0.974732587,38889.6,153482.8,7227.77,6156,21.7,131.8,17489.53269,5653.5,3599.175906,-1
1,1252.778728,10.4612836,27.54611792,0.211606832,0.998509831,1.045051283,0.968760896,37248.4,151856.7,7180.65,6149,18.5,131.7,17489.49667,5908,3441.019542,-1
57,1252.778728,10.4612836,27.65229657,0.211606832,0.998509831,1.045051283,0.968760896,37248.4,151856.7,7180.65,6149,18.5,131.7,17489.49667,5908,3441.019542,-1
47,1275.770971,8.477084631,28.09349368,0.276178787,0.966036412,0.993282586,1.016222917,39986.7,154626,7236.5,6148,21.3,131.7,17489.625,5804,3702.488582,-1
77,1266.175034,9.804011338,25.31961349,0.26066191,0.984698845,1.045260583,0.959840113,38062.9,152684.3,7159.67,6130,18.5,131.4,17489.39375,5992,3520.39344,-1
85,1281.94947,8.479704632,27.09902525,0.249217203,1.011275609,0.960499937,0.996949911,39849.1,154445.5,7185.65,6126,26.1,131.3,17488.91111,5361.5,3686.498955,-1
33,1255.273215,11.16791185,26.54448252,0.245781669,0.990908091,1.026368402,1.036026867,36609.8,151225.2,7125.67,6126,18.4,131.3,17490.70161,5847,3375.561896,-1
75,1255.034079,11.46588888,26.52332159,0.276753911,0.954062487,1.041413672,1.007236037,36396.3,151047.4,7117.05,6123,16.5,131.2,17490.01452,6162,3354.774841,-1
14,1262.561614,10.5324133,25.93202794,0.285823337,1.000652815,0.968871316,1.016232989,37301.2,151907.4,7129.74,6122,21.9,131.2,17490.29167,5464.5,3440.617962,-1
34,1263.47743,10.4072516,26.64838149,0.229213309,1.016440492,1.046726692,1.04309335,37313.8,151905.5,7122,6119,19.2,131.2,17489.41667,5813,3445.472164,-1
91,1263.47743,10.4072516,26.64838149,0.229213309,1.016440492,1.046726692,1.04309335,37313.8,151905.5,7122,6119,19.2,131.2,17489.41667,5813,3445.472164,-1
99,1280.070771,9.016272645,27.88491682,0.212321473,0.952749085,0.959932371,0.965082134,39000.7,153653,7143.56,6113,21.5,131.1,17490.85263,5687.5,3605.932618,-1
55,1268.586258,10.5324133,25.93202794,0.285823337,0.963790544,0.969211108,1.016232989,37317.7,151959.2,7099.44,6106,20.1,130.9,17489.98947,5672,3441.430993,-1
73,1279.946863,9.58009734,25.16937375,0.280025078,0.987227234,0.999037125,1.033104227,38354.2,152973.1,7099.91,6097,20.8,130.8,17490.62368,5712.5,3543.586567,-1
44,1266.424792,11.44730625,25.31961349,0.26066191,0.985600732,1.045260583,0.959840113,36312.8,150933.3,7041.64,6087,17.4,130.6,17490.13684,5979,3349.633587,-1
42,1280.545593,9.998104204,25.16937375,0.280025078,0.987654998,0.999454865,1.033104227,37837.8,152456.3,7062.03,6084,20.3,130.5,17488.81667,5710.5,3493.520623,-1
61,1286.087115,9.46155947,28.6693445,0.238939036,0.984470369,0.990767893,0.966811764,38392.6,153014.1,7065.44,6081,21.1,130.5,17490.9,5681,3549.228408,-1
76,1275.528395,11.16791185,28.30945014,0.245781669,0.990323315,1.026368402,1.036026867,36567.7,151183.7,7005.98,6068,18.4,130.2,17490.47895,5837,3371.401955,-1
12,1271.013001,11.79910083,26.60889022,0.239844089,0.987590779,0.971014946,1.04534566,36011.8,150630.4,6995.58,6067,20.1,130.2,17489.18333,5537,3314.390949,-1
82,1274.461939,11.35213996,29.67569926,0.266576623,1.026545081,1.003969923,1.048451301,36410.2,150992.6,6999.09,6066,20.6,130.2,17488.75,5507,3355.756203,-1
49,1280.994746,10.65551325,27.45291861,0.241343802,0.995627743,0.979345018,1.033822456,37045.2,151656.1,7005.4,6064,20.9,130.2,17488.69444,5538,3415.71739,-1
53,1272.451964,11.79910083,25.30193808,0.211763146,0.987590779,0.971014946,0.960276089,35931,150549.6,6980.61,6061,20,130.1,17490.97632,5535.5,3309.238844,-1
54,1285.954631,10.30072281,26.96633339,0.240284786,1.043991241,0.971679614,1.042327776,37377.7,151944.4,6994.55,6057,24.2,130,17490.75263,5237,3447.826148,-1
89,1283.5491,10.65551325,26.80376759,0.241744124,0.992415743,0.978723474,1.033822456,37042.6,151656.6,6990.92,6056,20.8,130,17489.16667,5550.5,3415.425727,-1
50,1278.53492,11.46588888,28.28828921,0.276753911,0.953477712,1.044936367,1.007236037,36355.7,151007.3,6979.26,6055,16.4,130,17488.88333,6180,3350.834884,-1
6,1286.087115,10.40493472,28.63286627,0.276865443,1.036322349,1.045821984,0.966811764,37296.4,151870,6989.57,6054,20.1,130,17490.95,5680.5,3446.719553,-1
92,1286.087115,10.40493472,28.63286627,0.276865443,1.036322349,1.045821984,0.966811764,37296.4,151870,6989.57,6054,20.1,130,17490.95,5680.5,3446.719553,-1
23,1294.03426,9.652356079,27.08659504,0.247109893,1.01148378,0.960581404,0.997745097,38138.1,152734.3,7001.78,6053,24,130,17491.01316,5343.5,3521.564071,-1
8,1287.393593,10.30072281,25.34723131,0.212203843,1.043991241,0.971679614,0.957258204,37288.9,151855.6,6979.37,6050,24.1,129.9,17488.87778,5236,3442.110033,-1
9,1285.634925,11.35213996,29.6680289,0.233411585,1.026545081,1.001564607,0.965663589,36302,150884.4,6928.19,6033,20.7,129.6,17491.25,5485.5,3347.782017,-1
81,1285.033207,11.9434453,27.72033044,0.233876343,1.023479013,0.988136391,0.957783688,35800.7,150385.9,6899.99,6023,20.7,129.4,17491.35,5426,3298.602157,-1
3,1323.367381,8.139132222,29.46140566,0.24792667,0.973224441,1.006572421,1.03084942,40224.6,154856.9,6978.74,6022,21.2,129.4,17488.70833,5838.5,3726.36058,-1
52,1323.367381,8.139132222,29.36775866,0.247691176,0.973224441,1.042012284,1.03084942,40217.5,154849.9,6978.17,6022,19.6,129.4,17488.75833,6044,3728.092371,-1
4,1318.440144,8.859403709,27.60649999,0.217394384,0.981636504,0.974044517,1.026255189,39070.5,153694.8,6929.75,6009,22.3,129.2,17488.45,5601.5,3612.243228,-1
70,1318.440144,8.859403709,27.60649999,0.217394384,0.981636504,0.974044517,1.026255189,39070.5,153694.8,6929.75,6009,22.3,129.2,17488.45,5601.5,3612.243228,-1
46,1292.110165,11.85514882,25.74605927,0.226465223,1.047373697,1.001742909,1.034078025,35869.2,150432.9,6864.59,6004,21.2,129.1,17488.67778,5371,3304.028549,-1
65,1292.110165,11.85514882,25.74605927,0.226465223,1.047373697,1.001742909,1.034078025,35869.2,150432.9,6864.59,6004,21.2,129.1,17488.67778,5371,3304.028549,-1
132,1306.751896,10.44875535,26.23544618,0.275422399,1.034354525,1.047787549,1.029588269,37229.3,151804.6,6873.65,5997,19.9,128.9,17488.63056,5687.5,3438.243746,0
62,1306.751896,10.44875535,26.23544618,0.275422399,1.038858057,1.047787549,1.029588269,37225.6,151796.9,6873.03,5997,20.1,128.9,17488.83333,5663.5,3437.985189,0
13,1295.366069,11.9434453,27.7280008,0.267041381,1.024513881,0.987756414,1.039728551,35887.6,150471.9,6851.54,5996,20.9,128.9,17491.57105,5412,3304.542826,0
117,1295.366069,11.98039827,27.7280008,0.267041381,1.024513881,0.987756414,1.039728551,35855.3,150439.6,6849.52,5996,20.8,128.9,17491.62105,5412,3301.408286,0
125,1333.617458,8.58424208,29.06254312,0.229098736,1.000513982,1.002794422,0.972614753,39393,153999.4,6866.4,5976,22.1,128.5,17488.98889,5658,3647.720175,0
36,1333.617458,8.58424208,29.02164844,0.229098736,1.000513982,1.007891456,0.972614753,39391.9,153998.3,6866.31,5976,21.9,128.5,17488.98889,5686.5,3647.975588,0
15,1334.633854,8.608463008,27.7583234,0.267968008,0.961531138,0.98629788,0.972168223,39459.2,154102.9,6870.1,5975,21,128.5,17489.51111,5790.5,3652.72672,0
60,1333.617458,8.58424208,28.89497915,0.229579242,1.015058834,1.007891456,0.972610113,39378.8,153971.7,6864.18,5975,22.7,128.5,17489.23889,5605,3646.756624,0
2,1317.36235,10.39430311,27.37978279,0.261122121,0.989445456,0.951344861,0.982671058,37283.7,151900.6,6823.89,5971,22.4,128.5,17488.88889,5390.5,3439.047751,0
58,1317.36235,10.39430311,27.37978279,0.261122121,0.989445456,0.951344861,0.982671058,37283.7,151900.6,6823.89,5971,22.4,128.5,17488.88889,5390.5,3439.047751,0
83,1336.570931,8.523782168,29.02164844,0.228148305,1.000513982,1.007891456,0.984651778,39475.6,154082,6855.86,5970,22,128.4,17494.74474,5686.5,3655.682007,0
93,1317.36235,10.41507075,27.37978279,0.259745046,0.990516341,0.95235127,0.986442398,37253.2,151869,6821.93,5970,22.3,128.4,17488.93889,5390,3435.977247,0
148,1317.36235,10.41507075,27.57049701,0.262768954,1.004221946,0.95235127,0.986442398,37241.4,151844.3,6819.94,5969,23.1,128.4,17489.31667,5316,3435.063716,0
87,1341.592531,8.576368543,25.51726892,0.237123267,0.958532543,0.984589486,0.981123729,39430.3,154077,6830.31,5957,20.9,128.2,17490.15556,5798.5,3649.558961,0
123,1345.47733,8.4580129,27.49171023,0.227539469,1.034909433,0.974980981,0.993679887,39515.3,154090.1,6807.69,5947,26.2,128,17490.12778,5318,3656.349098,0
94,1318.892533,11.53461222,29.01996438,0.287209047,1.029556333,1.020499625,1.012929264,36232.2,150811.8,6748.07,5942,20,127.9,17488.52778,5551,3340.742049,0
28,1318.892533,11.55537985,29.01996438,0.285831973,1.030627218,1.021506035,1.016700604,36207.3,150786,6746.48,5941,20,127.9,17488.39167,5550.5,3338.313878,0
142,1318.892533,11.55537985,29.01996438,0.285831973,1.030627218,1.021506035,1.016677742,36207.3,150786,6746.48,5941,20,127.9,17488.39167,5550.5,3338.313878,0
71,1318.892533,11.55537985,29.01996438,0.285831973,1.030627218,1.021506035,0.992203859,36198.4,150777,6745.75,5941,20,127.9,17488.49167,5550.5,3338.233843,0
108,1318.892533,11.55537985,29.01996438,0.282070854,1.030627218,1.021506035,1.023451637,36194.9,150773.5,6745.47,5941,20,127.9,17488.67778,5550.5,3336.840669,0
139,1320.747373,11.86595232,25.99909068,0.229696537,1.039240615,0.974920715,0.991606812,35857.8,150428.8,6712.76,5928,22.2,127.7,17489.21667,5249.5,3303.142461,0
131,1345.286268,9.444467232,26.23544618,0.237495992,0.979653353,0.992733458,1.029588269,38272.6,152898.7,6737.7,5921,20.6,127.5,17490.175,5720.5,3536.364878,0
41,1345.286268,9.505380101,26.23544618,0.237495992,0.979653353,0.992733458,1.029588269,38189.3,152815.4,6732.66,5919,20.5,127.5,17490.325,5717,3528.283233,0
129,1345.164778,9.444426607,27.16270403,0.227676604,1.030421217,1.022933687,0.993679887,38191.1,152770,6728.23,5918,21.6,127.5,17489.58333,5596,3532.169696,0
96,1345.338254,9.444426607,27.47794585,0.227539469,1.034909433,1.022933687,1.011372845,38194.6,152769.5,6727.27,5918,21.8,127.5,17489.83333,5570,3531.922335,0
101,1345.338254,9.444426607,27.47794585,0.227539469,1.03902281,1.022933687,1.011372845,38191.5,152762.6,6726.73,5918,22,127.5,17489.88333,5546.5,3531.672239,0
29,1345.338254,9.444426607,27.49329498,0.227539469,1.034909433,1.022933687,0.993679887,38187.5,152762.4,6726.71,5918,21.8,127.5,17489.88333,5570,3531.851417,0
126,1357.005383,8.700469527,29.3680826,0.232869771,0.962703601,1.012013106,1.017295355,39194.7,153837.2,6734.67,5912,19.6,127.4,17490.65,5934,3627.362881,0
19,1361.172989,8.428261934,29.06472794,0.289670751,1.04746154,0.974702554,0.996974611,39611.8,154175.5,6733.37,5909,27.3,127.3,17491.325,5253,3665.36443,0
128,1361.172989,8.428261934,29.06472794,0.289670751,1.04746154,0.974702554,0.996974611,39611.8,154175.5,6733.37,5909,27.3,127.3,17491.325,5253,3665.36443,0
56,1357.840835,8.700469527,29.40897728,0.236132199,0.999565872,1.002487839,1.017440912,39179,153786.3,6726.53,5909,21.9,127.3,17490.39722,5661.5,3625.805816,0
141,1357.840835,8.700469527,29.40897728,0.236132199,0.999565872,1.002487839,1.017440912,39179,153786.3,6726.53,5909,21.9,127.3,17490.39722,5661.5,3625.805816,0
64,1362.057582,8.428261934,29.05445625,0.293296244,1.047996399,0.974702554,0.996974611,39608.7,154171.9,6728.63,5907,27.4,127.3,17490.71667,5250,3665.118349,0
68,1350.782015,9.444426607,27.49329498,0.248087216,1.034909433,1.041328697,0.993146733,38208.6,152783.4,6700.8,5905,20.9,127.2,17489.33333,5674,3535.115923,0
21,1362.168536,8.700469527,29.40897728,0.236132199,0.962703601,1.002827631,1.017440912,39201.6,153844.2,6709.33,5900,20,127.1,17482.39118,5880.5,3627.644374,0
136,1350.782015,9.699303781,27.49329498,0.247645993,1.034909433,1.040849548,1.021657273,37918.6,152493.4,6683.75,5898,20.7,127.1,17489.94167,5657.5,3505.962797,0
133,1349.089005,10.03345655,25.86268612,0.208636506,0.992885082,1.000991955,1.021006404,37532.4,152145.9,6671.84,5895,20.3,127,17489.72778,5658.5,3465.46729,0
103,1357.080455,9.276870291,27.49329498,0.248087216,1.034909433,0.988493106,0.996203223,38406.6,152981.4,6681.19,5893,23.9,127,17489.93333,5372,3550.793767,0
122,1344.992608,10.95578251,26.80550477,0.24669137,0.992474547,1.041758817,0.952438492,36668.3,151282.3,6642.16,5886,18.1,126.9,17489.58889,5876,3385.377364,0
67,1344.992608,10.95578251,26.80550477,0.226472479,0.992474547,1.024655629,0.952438492,36638.8,151252.8,6639.87,5885,18.7,126.9,17489.83889,5772.5,3381.745757,0
124,1361.033913,9.41467564,29.13506554,0.289670751,1.048320743,1.02265526,0.996974611,38293.8,152856.6,6654.72,5881,22.6,126.8,17490.66389,5484,3542.345163,0
115,1347.904568,11.00512325,27.16380485,0.293180883,0.975180229,1.029805302,1.048215004,36740.9,151371.4,6635.52,5880,17.9,126.8,17482.76765,5910.5,3388.169454,0
90,1347.882015,10.95578251,27.12201443,0.246619904,0.995686547,1.04310032,0.951905338,36665.4,151276.3,6627.36,5878,18.2,126.7,17490.51389,5862.5,3385.319009,0
5,1350.436369,10.95578251,26.80550477,0.247020226,0.992474547,1.042478776,0.951905338,36668.6,151282.5,6615.18,5872,18.1,126.6,17490.95,5878,3385.602827,0
137,1350.436369,10.95578251,27.0371824,0.247020226,0.992474547,1.042478776,0.951905338,36668.6,151282.5,6615.18,5872,18.1,126.6,17490.95,5878,3385.602827,0
121,1350.436369,10.95578251,26.80550477,0.226801336,0.992474547,1.024722177,0.951905338,36639.2,151253.2,6612.9,5871,18.7,126.6,17489.66667,5770.5,3381.942182,0
194,1350.436369,10.95578251,26.80550477,0.226801336,0.992474547,1.024722177,0.950481989,36638.6,151252.6,6612.85,5871,18.7,126.6,17489.66667,5770.5,3381.950047,0
63,1348.97422,11.88453324,28.03643004,0.285327489,0.975132678,1.017246204,1.048215004,36026.4,150656.9,6588.65,5862,17.9,126.4,17489.51667,5826.5,3318.049826,0
32,1349.858813,11.88453324,27.92229621,0.293180883,0.974215286,1.024177341,1.048215004,36026.7,150658,6584.36,5859,17.6,126.4,17489.125,5874,3318.352385,0
116,1349.836261,11.8351925,27.88050579,0.246619904,0.994721604,1.043949484,0.950542376,35939.5,150551.3,6575.56,5857,17.6,126.3,17490.11875,5864.5,3314.539883,1
165,1349.836261,11.8351925,28.16237263,0.246619904,0.994721604,1.043949484,0.950542376,35939.5,150551.3,6575.56,5857,17.6,126.3,17490.11875,5864.5,3314.539883,1
120,1365.84968,9.871531574,29.44144218,0.236583463,1.045555649,1.026658974,1.009420597,37690.8,152256.1,6594.17,5855,21.7,126.3,17491.15,5497.5,3483.791639,0
98,1365.84968,9.871531574,29.44144218,0.236095507,1.045209514,1.019232533,0.962316319,37674,152239.6,6592.9,5855,22.1,126.3,17491.3,5456,3483.387859,0
143,1381.479159,8.564697336,25.32223579,0.210343843,0.964388696,0.999035514,1.022110028,39292.6,153933.5,6617.11,5854,20.4,126.3,17492.1,5848,3636.445125,0
180,1381.949239,8.54471357,28.65432733,0.210242803,1.028364562,0.959932371,0.965440373,39250.4,153831.1,6606.42,5851,26.5,126.2,17491.95556,5269.5,3631.492679,0
111,1374.796076,9.495791691,25.02397454,0.287563441,0.998895109,0.985735229,0.996963588,38220.5,152828.4,6586.68,5846,21.9,126.1,17492.02222,5542,3532.714922,0
86,1373.257779,9.600913381,29.23130106,0.287563441,1.048441931,0.985505222,0.997399073,38075.6,152638.4,6581.68,5846,24.7,126.1,17492.39167,5252,3518.489994,0
40,1385.983,8.576368543,25.51726892,0.278106408,0.963418483,0.984494037,0.981060148,39375.3,154017.2,6601.95,5845,21.1,126.1,17492.63333,5768.5,3644.936376,0
66,1385.983,8.576368543,25.51726892,0.278106408,0.963418483,0.984494037,0.976434965,39373.3,154015.2,6601.8,5845,21.1,126.1,17492.63333,5768.5,3644.914781,0
102,1385.983,8.576368543,25.61698458,0.278106408,0.963418483,0.984494037,0.976434965,39373.3,154015.2,6601.8,5845,21.1,126.1,17492.63333,5768.5,3644.914781,0
157,1385.811987,8.598593234,25.64335833,0.293349869,0.963165111,1.030775789,0.97673085,39353.6,153995.7,6601.63,5845,19,126.1,17492.38333,6041.5,3645.850943,0
161,1385.983,8.576368543,25.51726892,0.278106408,0.964324578,0.984494037,0.969283203,39369.3,154010.3,6601.42,5845,21.2,126.1,17492.68333,5763,3644.818575,0
79,1353.680324,11.86595232,26.26363112,0.227755616,1.048749708,0.968322266,1.010727597,35886.5,150449,6549.25,5845,23,126.1,17489.97292,5147,3305.717379,0
105,1385.983,8.737689262,25.58144915,0.278106408,0.963237762,0.957421865,0.965641764,39155.9,153797.9,6589.07,5840,22.3,126,17492.98333,5611,3622.424642,0
109,1381.949239,9.010112042,25.54469426,0.210242803,0.992938562,0.959932371,0.965440373,38652.8,153266.3,6574.39,5838,23.4,126,17492.73333,5448.5,3574.157308,0
155,1387.39315,8.737689262,25.58144915,0.278106408,0.963237762,0.957421865,0.965641764,39153.3,153795.4,6581.98,5837,22.3,125.9,17482.8,5611,3622.229662,0
175,1381.229401,9.235996051,25.32223579,0.212369756,0.996748,0.986531685,0.993599487,38373.1,152983,6561.38,5834,21.8,125.9,17492.23333,5575,3547.888239,0
181,1388.257778,8.663525277,27.94406864,0.210488559,1.015554459,0.964450013,0.963158794,39079.1,153671.5,6566.27,5832,25,125.9,17493.14167,5361,3615.722361,0
135,1381.229401,9.465077904,25.32223579,0.210785067,0.996303548,0.999514662,0.993599487,38102.3,152712.7,6545.73,5828,20.9,125.8,17492.91111,5644,3522.435333,0
185,1381.605851,9.465077904,25.32086925,0.212443316,0.998332653,0.999514662,0.993599487,38100.3,152708.8,6543.59,5827,21,125.8,17482.90294,5631.5,3522.239062,0
35,1381.229401,9.692307332,25.32223579,0.210343843,0.996303548,0.999035514,1.022110028,37869.9,152480.3,6532.63,5823,20.8,125.7,17493.06111,5629.5,3498.707477,0
74,1381.82813,10.00533527,25.61000332,0.210343843,0.992885082,1.001924986,1.022110028,37536.2,152149.7,6510.92,5814,20.3,125.5,17492.59722,5651.5,3466.36751,0
145,1396.172846,8.663525277,27.94406864,0.211183997,1.015232338,0.964450013,0.96512345,39066.9,153659.6,6526.88,5813,25,125.5,17493.21667,5362.5,3614.681701,0
152,1373.257779,11.15946425,29.23130106,0.287644567,1.048441931,0.985505222,1.034853656,36574.1,151136.9,6495.91,5813,22.8,125.5,17492.53333,5232,3372.755373,0
190,1373.257779,11.42865894,29.52647972,0.283221344,1.048452956,0.999963919,1.022283467,36330.1,150892.8,6481.5,5807,21.9,125.4,17484.06957,5308,3350.211341,0
189,1388.690926,9.612978369,29.23438366,0.214685941,1.046741231,0.984346811,0.997661119,37914.6,152478.8,6494.47,5805,24.4,125.3,17492.81111,5253,3503.203785,0
174,1398.047392,9.017681721,27.9549167,0.294278418,1.015283077,0.959932371,0.96512345,38751.4,153344.1,6502.65,5801,24.9,125.3,17494.08611,5311,3583.731327,0
88,1389.676737,9.916950737,26.23544618,0.278479133,0.979653353,0.992638009,1.029524688,37767,152393.2,6489.66,5801,20.3,125.3,17483.42941,5674.5,3487.847552,0
127,1389.676737,9.916950737,26.23544618,0.278479133,0.979653353,0.992638009,1.029524688,37767,152393.2,6489.66,5801,20.3,125.3,17483.42941,5674.5,3487.847552,0
151,1389.517801,9.748970994,29.00478117,0.242369217,1.03420153,0.986337878,0.996436793,37826.8,152402.2,6487.64,5801,23.5,125.3,17493.65833,5323.5,3494.736321,0
59,1398.047392,9.017681721,27.94362467,0.211840967,1.000738226,0.956468403,0.96512809,38615.5,153221.7,6493.41,5799,24,125.2,17483.17059,5376,3570.512391,0
138,1398.047392,9.017681721,27.94362467,0.211840967,1.000738226,0.956468403,0.96512809,38615.5,153221.7,6493.41,5799,24,125.2,17483.17059,5376,3570.512391,0
187,1398.047392,9.017681721,27.94362467,0.211840967,1.000738226,0.956468403,0.96512809,38615.5,153221.7,6493.41,5799,24,125.2,17483.17059,5376,3570.512391,0
7,1398.047392,9.017681721,27.94362467,0.212321473,1.015283077,0.959932371,0.96512345,38603.2,153195.9,6491.46,5798,24.7,125.2,17493.51667,5314,3569.549889,0
106,1398.271077,9.028379421,27.93208288,0.211840967,1.000918947,0.983540575,0.969015578,38596.6,153202.6,6491.16,5798,22.4,125.2,17493.61667,5536,3570.595919,0
162,1389.676737,10.08450705,26.23544618,0.278479133,0.984682806,1.04170119,1.033771987,37589.8,152211.2,6479.07,5797,18.3,125.2,17483.72941,5937,3473.03461,0
104,1389.676737,10.08450705,26.23544618,0.278479133,0.985588901,1.0454736,1.026468198,37585.6,152206.1,6478.69,5797,18.2,125.2,17493.25556,5954.5,3473.053185,0
170,1398.33071,9.195364776,28.09132199,0.211854972,1.000918947,0.983540575,1.020401461,38412.6,153018.6,6480.86,5794,22.2,125.1,17494.08333,5527.5,3550.860589,0
195,1389.71924,10.21828431,26.26577401,0.279767429,1.030486456,0.984089875,1.024645164,37431.3,152010.1,6466.4,5792,23,125.1,17493.90556,5311.5,3455.472358,0
78,1381.479159,11.33560224,25.32223579,0.210343843,0.997205435,0.999035514,1.022110028,36338.5,150948,6444.5,5789,19.7,125,17492.29583,5572.5,3349.701321,0
169,1381.419526,11.33560224,25.16299669,0.210329839,0.997205435,0.998734721,0.970724144,36319.5,150929,6443.34,5789,19.7,125,17492.39583,5571,3349.510446,0
223,1382.597938,11.29549243,27.66193013,0.21154176,0.975369362,1.025110372,1.010882564,36379.6,151009.9,6443.28,5788,17.9,125,17491.925,5863,3354.529642,0
197,1383.649563,11.47214191,27.66961341,0.29488822,0.974215286,1.026248249,1.006743625,36375.1,151006.5,6440.84,5785,17.8,125,17492.3875,5872,3354.167103,0
199,1384.925901,11.30801622,27.55960274,0.246187177,1.030725029,0.986337878,1.009211081,36407,150985.6,6430.68,5782,21.8,124.9,17492.15,5319,3357.176095,0
113,1384.547466,11.47339885,27.66380101,0.276584925,1.016011703,1.044899209,1.008660643,36324.3,150916.3,6429.79,5781,18.7,124.9,17484.38261,5722.5,3351.36917,0
134,1382.597938,11.88121841,27.66961341,0.29488822,0.974215286,1.025110372,1.048315344,36075.7,150707,6429.41,5781,17.6,124.9,17492.39583,5864,3323.47146,0
144,1385.983,11.34727345,25.51726892,0.278106408,0.996235222,0.984494037,0.976434965,36439,151049.4,6431.24,5780,20.4,124.9,17492.86667,5493,3360.337304,0
191,1384.592055,11.73469383,27.65077165,0.293180883,0.974215286,1.030775789,1.047642823,36189.8,150821.1,6426.46,5779,17.5,124.8,17492.23333,5898,3334.947458,0
80,1384.592055,11.78563239,27.65077165,0.293180883,0.974215286,1.030775789,1.047642823,36144.8,150776.1,6423.98,5778,17.5,124.8,17492.01875,5898,3330.531257,0
173,1382.597938,11.88121841,27.65832138,0.21139666,0.974215286,1.025110372,1.048315344,35948.7,150580.1,6419.8,5778,17.5,124.8,17491.975,5867,3311.097158,1
140,1385.186622,11.55537985,29.01996438,0.283891052,1.030627218,1.019983883,1.010316216,36250.5,150829.2,6421.63,5777,20.1,124.8,17492.46667,5500.5,3343.490186,0
